ASV;host_species;Phylum;Class;Order;Family;Genus;Species;Prevalence;TotalAbundance;MeanAbundance;RelAbund;RelPrev;meanUniq;Sample_size;closeness;betweenness;degree;hubbiness;weighted_deg;sum_pos;sum_neg;Freq_won;Freq_lost;Proportion_positive;proportion_negative
1fafd5747ff8e90518031d4d7ffbeac2;Meerkat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnoclostridium;NA;19;240;0.000545455;0.054545455;0.431818182;0.033455262;44;0.019196772;287;8;0.084745652;0.726052854;7;1;1;0;0.875;0.125
1fcb4864fd84ad41454867ae6c916f21;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;NA;NA;20;227;0.000166912;0.016691176;0.147058824;0.084913353;136;0.010947535;292;24;0.288698558;1.512563601;19;5;3;2;0.791666667;0.208333333
1fd137ffca8fd2e165f262dbb836b39c;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae NK4A136 group;NA;67;2037;0.001039286;0.103928571;0.341836735;0.077518182;196;1.57E-05;1798;4;9.93E-05;0.150555763;4;0;0;0;1;0
20079365be99d755c96f30b1d9f62bb0;Flamingo;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae;Salinivibrio;NA;50;1809;0.000508146;0.050814607;0.140449438;0.080508229;356;0.000169222;22;3;0.004855662;0.074665812;3;0;0;0;1;0
2022fa13993b3e3b72c9a8e16b22196d;Spinyrat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium] coprostanoligenes group;NA;28;317;0.000161735;0.016173469;0.142857143;0.122873903;196;1.57E-05;101;3;0.00038755;0.086540825;2;1;1;0;0.666666667;0.333333333
2028475620b9e75dbb041999ebe6d7e5;Deer;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae R-7 group;NA;45;343;0.000252206;0.025220588;0.330882353;0.051825952;136;0.011418658;0;29;0.363716956;1.782985641;25;4;2;2;0.862068966;0.137931034
202bd6b5e88f39294ee76c41c4e8ce5f;Spinyrat;Firmicutes;Clostridia;Clostridiales;Clostridiales vadinBB60 group;uous_taxa;Ambiguous_taxa;28;213;0.000108673;0.010867347;0.142857143;0.050457037;196;2.20E-06;0;1;0;0.04821294;1;0;0;0;1;0
202bf1a869718cdabb7e842c74ec7e5c;Meerkat;Actinobacteria;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;D_6__Collinsella sp. Marseille-P2666;27;272;0.000618182;0.061818182;0.613636364;0.387556754;44;0.020427898;1883;11;0.066430786;0.908322708;7;4;2;2;0.636363636;0.363636364
202c7612d4b853b899a2dbbe25a6994f;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;D_6__uncultured Ruminococcaceae bacterium;35;148;0.000108824;0.010882353;0.257352941;0.033966282;136;0.011488013;0;24;0.242138107;1.079988085;14;10;1;9;0.583333333;0.416666667
2044c2d03a513b901161246eb588d7eb;Meerkat;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Oxalobacter;D_6__uncultured bacterium;6;39;8.86E-05;0.008863636;0.136363636;0.131408383;44;0.019913167;893;13;0.12708334;1.234788164;9;4;2;2;0.692307692;0.307692308
204bf94661294a1825cfed1724d877f1;Human;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae R-7 group;D_6__uncultured organism;134;8363;0.003667982;0.366798246;0.587719298;0.124322843;228;3.40E-05;580;8;0.050472984;0.209436502;7;1;1;0;0.875;0.125
205e9006842d47d1a2d1caf6a96e0c88;Meerkat;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Microvirga;NA;11;63;0.000143182;0.014318182;0.25;0.21454321;44;0.019336327;241;11;0.078547498;1.173676602;8;3;1;2;0.727272727;0.272727273
207986c33124aef4c105314ab3549edc;Deer;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;27;522;0.000383824;0.038382353;0.198529412;0.018351695;136;0.012329002;844;28;0.307239197;1.188490008;22;6;6;0;0.785714286;0.214285714
2088962efdb320902dec4f580f5a8867;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;123;4907;0.002503571;0.250357143;0.62755102;0.094387354;196;1.57E-05;0;1;1.31E-05;0.04810697;1;0;0;0;1;0
2096a0e0668f3194d91cf015b5a0be73;Meerkat;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae;Mycoplasma;D_6__Mycoplasma muris;39;1982;0.004504545;0.450454545;0.886363636;0.343896407;44;0.019731468;638;11;0.091601127;1.069513147;6;5;5;0;0.545454545;0.454545455
209793e70f58b5c0fa44d2db9d4e8634;Meerkat;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Breznakia;D_6__uncultured bacterium;30;3953;0.008984091;0.898409091;0.681818182;0.063497887;44;0.017907116;1441;14;0.186168156;1.020343169;10;4;4;0;0.714285714;0.285714286
20a5b71cfe60da13df1048b1b5fa380f;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospiraceae NK4A136 group;NA;50;2444;0.001246939;0.124693878;0.255102041;0.053159968;196;1.57E-05;7434;7;0.00029252;0.407986449;5;2;2;0;0.714285714;0.285714286
20b3df08cd5fac2be26a2928155bab69;Carollia;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Achromobacter;NA;18;684;0.000424845;0.042484472;0.111801242;0.205960239;161;0.000753208;0;2;0.14003021;0.364540592;2;0;0;0;1;0
20c4deb6660a2f898bd2439943de20a9;Carollia;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;NA;24;1659;0.001030435;0.103043478;0.149068323;0.548208412;161;0.000734016;0;3;0.000168183;0.468933519;3;0;0;0;1;0
20d093e391cb94a874ba280a209114c7;Human;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;D_6__uncultured bacterium;35;97;4.25E-05;0.004254386;0.153508772;0.151597539;228;3.40E-05;0;1;8.50E-09;0.001360424;1;0;0;0;1;0
21042dc44910cb5fcfd33961e11e155c;Meerkat;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;dgA-11 gut group;D_6__uncultured bacterium;14;32;7.27E-05;0.007272727;0.318181818;0.402245001;44;0.017994315;91;12;0.146888968;1.336296413;12;0;0;0;1;0
2109e7a6e5d59c86067bfe81479090a9;Meerkat;Proteobacteria;Deltaproteobacteria;FW113;uncultured organism;uncultured organism;D_6__uncultured organism;8;34;7.73E-05;0.007727273;0.181818182;0.447519694;44;0.020053524;2537;12;0.060847776;0.943228541;9;3;1;2;0.75;0.25
2113a81ae02f00aba16d7a5b51a7e80d;Spinyrat;Actinobacteria;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;NA;23;6862;0.00350102;0.350102041;0.117346939;0.226801604;196;1.57E-05;4229;23;1;2.20751131;19;4;4;0;0.826086957;0.173913043
211c3a93de9e8902d8fb1a9f3126133e;Deer;Firmicutes;Clostridia;Clostridiales;Christensenellaceae;Christensenellaceae R-7 group;D_6__uncultured bacterium;25;193;0.000141912;0.014191176;0.183823529;0.031968273;136;0.012562161;11897;36;0.372243104;1.592747298;28;8;1;7;0.777777778;0.222222222
212273aa3fe3da7983b62678b576770c;Spinyrat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminiclostridium 6;D_6__uncultured bacterium;23;1701;0.000867857;0.086785714;0.117346939;0.070388309;196;1.57E-05;4153;8;0.231723766;0.6098739;8;0;0;0;1;0
2132a94c12039eca49c517950714e48a;Human;Bacteroidetes;Bacteroidia;Bacteroidales;Barnesiellaceae;uncultured;D_6__gut metagenome;57;791;0.00034693;0.034692982;0.25;0.199269032;228;4.19E-06;0;0;0;0;0;0;0;0;0;1
213590c43906fcb506aee892841b0dff;Meerkat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;16;166;0.000377273;0.037727273;0.363636364;0.013000962;44;0.021831879;6221;13;0.053253194;0.627501479;7;6;5;1;0.538461538;0.461538462
2141d93bbcf8de0a4d263185f95375a2;Flamingo;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;NA;108;7745;0.002175562;0.21755618;0.303370787;0.12089669;356;0.000169028;0;1;1.37E-05;0.004544874;1;0;0;0;1;0
214932ac3d2876fccb4272860e7ae8fe;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;uncultured;D_6__uncultured bacterium;99;6118;0.003121429;0.312142857;0.505102041;0.022342306;196;2.20E-06;1;2;0;0.006260364;2;0;0;0;1;0
21535f619d5aac277a36ad68935cc4c4;Deer;Bacteroidetes;Bacteroidia;Bacteroidales;uncultured;uncultured bacterium;D_6__uncultured bacterium;26;88;6.47E-05;0.006470588;0.191176471;0.041037758;136;0.012172355;4970;34;0.250019096;1.168779809;19;15;3;12;0.558823529;0.441176471
2185cf5f1c9728761b567ffa2e0a6070;Meerkat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;D_6__uncultured bacterium;6;14;3.18E-05;0.003181818;0.136363636;0.234958383;44;0.019295327;3223;9;0.137822897;1.248789413;8;1;0;1;0.888888889;0.111111111
218b5f7fc083ab623f7896e7caf2fbd8;Spinyrat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-014;D_6__uncultured bacterium;40;491;0.00025051;0.02505102;0.204081633;0.022801045;196;2.20E-06;0;0;0;0;0;0;0;0;0;1
219ff31fec2d566e69fdba20ae365754;Meerkat;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;NA;11;48;0.000109091;0.010909091;0.25;0.140123979;44;0.020517121;3831;12;0.254474608;1.424129244;10;2;2;2;0.833333333;0.166666667
219ff31fec2d566e69fdba20ae365754;Deer;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;NA;37;18738;0.013777941;1.377794118;0.272058824;0.12069795;136;0.011839581;247;11;0.030639257;0.459836265;9;2;2;2;0.818181818;0.181818182
21b112290b03eb753066211716896b63;Deer;Firmicutes;Clostridia;Clostridiales;Family XIII;NA;NA;15;41;3.01E-05;0.003014706;0.110294118;0.103479617;136;0.01195143;7035;24;0.137756699;0.810481056;18;6;0;6;0.75;0.25
21ba5d228969e656f980625958456af0;Human;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium] coprostanoligenes group;NA;83;1527;0.000669737;0.066973684;0.364035088;0.159973143;228;3.40E-05;2270;18;0.345825878;0.99378606;16;2;2;0;0.888888889;0.111111111
21dafb1bd253ac324f4c72c9de90a9e5;Spinyrat;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Allobaculum;D_6__uncultured bacterium;49;2694;0.00137449;0.13744898;0.25;0.048579348;196;1.57E-05;24315;13;0.004228492;0.336739775;10;3;2;1;0.769230769;0.230769231
21dc56c306fbfb9967f86ff9d8e5614a;Spinyrat;Cyanobacteria;Melainabacteria;Gastranaerophilales;uncultured bacterium;uncultured bacterium;D_6__uncultured bacterium;79;1362;0.000694898;0.069489796;0.403061225;0.061281351;196;1.57E-05;58;3;1.33E-05;0.154339266;3;0;0;0;1;0
21e83efcda10d02048124c335d1396f8;Meerkat;Actinobacteria;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Enterorhabdus;D_6__uncultured bacterium;11;31;7.05E-05;0.007045455;0.25;0.350940676;44;0.019610781;1109;8;0.025661276;0.369210397;4;4;2;2;0.5;0.5
220a7b010faf2cf97bf6b1a1f6f0b12e;Stint;Proteobacteria;Alphaproteobacteria;Rickettsiales;uncultured;uncultured bacterium;D_6__uncultured bacterium;10;2608;0.00268866;0.268865979;0.103092784;0.448317355;97;0.000313837;0;1;7.11E-05;0.148423482;1;0;0;0;1;0
220e7166b6b235384294afbb04969e86;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus 1;NA;61;456;0.000335294;0.033529412;0.448529412;0.042873654;136;0.011257177;2670;24;0.356531299;1.499411215;17;7;1;6;0.708333333;0.291666667
2222f246b3463d3a1b02be57bd47364d;Meerkat;Tenericutes;Mollicutes;Mollicutes RF39;uncultured bacterium;uncultured bacterium;D_6__uncultured bacterium;7;58;0.000131818;0.013181818;0.159090909;0.052428096;44;0.019658038;1272;9;0.039310382;0.694541954;6;3;3;0;0.666666667;0.333333333
222f948da073ea898b81b4ee9d4f1483;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;35;652;0.000332653;0.033265306;0.178571429;0.074752439;196;2.20E-06;0;0;0;0;0;0;0;0;0;1
22436f090b3327aa9cc25a46c2614ab0;Human;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;NA;71;20209;0.008863596;0.886359649;0.311403509;0.016575087;228;3.40E-05;1156;6;0.001542441;0.276807771;6;0;0;0;1;0
225316282acc47bfa69b4b90a3a20450;Spinyrat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Acetatifactor;D_6__uncultured bacterium;22;106;5.41E-05;0.005408163;0.112244898;0.139885766;196;1.57E-05;1733;4;0.025478516;0.11885654;4;0;0;0;1;0
2255d20fc89d0e43e83c8f52f2d50047;Spinyrat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae NK4A214 group;D_6__uncultured bacterium;50;698;0.000356122;0.035612245;0.255102041;0.06096597;196;1.57E-05;202;4;0.00241685;0.218410446;4;0;0;0;1;0
2265eb5b55f7139852978d18996cb5cb;Mouselemur;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;D_6__uncultured bacterium;21;3339;0.001834615;0.183461538;0.115384615;0.015876883;182;0.000213724;151;3;0.007185984;0.071611275;1;2;1;1;0.333333333;0.666666667
22882696ae4fd041c6ab1017b0e02023;Stint;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;NA;61;10006;0.010315464;1.031546392;0.628865979;0.015131774;97;0.000322185;2237;3;0.001929073;0.04996552;3;0;0;0;1;0
22b4858118c6e9ac27da6d269f8a32ca;Meerkat;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;uncultured;D_6__uncultured bacterium;6;14;3.18E-05;0.003181818;0.136363636;0.247572726;44;0.020564764;3955;18;0.132907364;1.634590956;12;6;4;2;0.666666667;0.333333333
22b9810ff65d4738386c7af9c5447322;Human;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;NA;203;8740;0.003833333;0.383333333;0.890350877;0.039320316;228;3.40E-05;1345;8;0.011585084;0.490086625;6;2;1;1;0.75;0.25
22c10d05f77a8c2b2ec2f75dd8bc9820;Spinyrat;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidales S24-7 group;NA;NA;57;2255;0.00115051;0.11505102;0.290816327;0.116599283;196;1.57E-05;0;3;0.001479884;0.100757762;2;1;0;1;0.666666667;0.333333333
22ce04dce5484c7649000731f01af58b;Spinyrat;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Allobaculum;D_6__uncultured bacterium;136;2144;0.001093878;0.109387755;0.693877551;0.191848125;196;1.57E-05;1802;8;0.000724975;0.293134404;6;2;1;1;0.75;0.25
22f187295216c02a278a936b79b33be2;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium] coprostanoligenes group;NA;20;86;6.32E-05;0.006323529;0.147058824;0.027389333;136;0.012229702;1692;26;0.329734258;1.451231247;20;6;1;5;0.769230769;0.230769231
230cfb497b929db738eeea22e1911af1;Deer;Bacteroidetes;Bacteroidia;Bacteroidales;uncultured;uncultured Bacteroidales bacterium;D_6__uncultured Bacteroidales bacterium;15;265;0.000194853;0.019485294;0.110294118;0.006872218;136;0.011935216;4853;26;0.226515395;1.099120536;16;10;10;0;0.615384615;0.384615385
230ecabb944f8cd37bdeba4b15bf081b;Spinyrat;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Allobaculum;D_6__uncultured bacterium;38;534;0.000272449;0.027244898;0.193877551;0.20704149;196;1.57E-05;594;6;0.001292247;0.219259782;5;1;0;1;0.833333333;0.166666667
2315791387bf65b9c1785d6af53a2a1d;Meerkat;Tenericutes;Mollicutes;Anaeroplasmatales;Anaeroplasmataceae;Anaeroplasma;D_6__gut metagenome;32;2594;0.005895455;0.589545455;0.727272727;0.143300391;44;0.018662778;462;19;0.347882148;1.633365816;10;9;8;1;0.526315789;0.473684211
231a4830fafb535faafec3d8f39ef4aa;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;uncultured;D_6__uncultured bacterium;16;67;4.93E-05;0.004926471;0.117647059;0.159057917;136;0.010719466;3;31;0.284053047;1.456507589;25;6;1;5;0.806451613;0.193548387
231bebc0d1e46d2d3609540c771bc0e0;Deer;Firmicutes;Clostridia;Clostridiales;Family XIII;Mogibacterium;D_6__uncultured rumen bacterium;15;146;0.000107353;0.010735294;0.110294118;0.078018156;136;0.012270998;740;17;0.058301491;0.452322643;12;5;4;1;0.705882353;0.294117647
2332fe17dd3698d7e15bb3c17851674f;Human;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;NA;35;3161;0.001386404;0.138640351;0.153508772;0.01016383;228;3.40E-05;6994;8;0.003736143;0.178378236;5;3;1;2;0.625;0.375
235af09e0250184e3c14db54dceffacf;Deer;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;19;281;0.000206618;0.020661765;0.139705882;0.032993471;136;0.012004611;13173;31;0.160589769;0.916704194;23;8;7;1;0.741935484;0.258064516
2363be814084ca97235362cf218058a0;Stint;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Cetobacterium;D_6__uncultured bacterium;50;4700;0.004845361;0.484536082;0.515463918;0.008160784;97;0.000320467;297;5;0.049294529;0.550374767;5;0;0;0;1;0
23749b7fc10220f3b83e6a294717f08b;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;D_6__uncultured Ruminococcaceae bacterium;19;98;7.21E-05;0.007205882;0.139705882;0.058541183;136;0.010590686;206;32;0.227059207;1.114058811;19;13;8;5;0.59375;0.40625
237e6cc29e42936a32a6b1b5c93e6902;Meerkat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;35;781;0.001775;0.1775;0.795454546;0.003874136;44;0.018814494;761;11;0.023775254;0.628090939;7;4;2;2;0.636363636;0.363636364
23806803d9795a3a9def1fd5bc8576d7;Human;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;uncultured;D_6__uncultured Eubacterium sp.;147;847;0.000371491;0.037149123;0.644736842;0.074686904;228;3.40E-05;453;8;0.011917953;0.451406095;5;3;0;3;0.625;0.375
23d50daff6e3d2fdc009a1d3307ab1ce;Stint;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;D_6__uncultured bacterium;19;301;0.000310309;0.031030928;0.195876289;0.009658353;97;0.000321384;0;2;1.03E-05;0.044864075;2;0;0;0;1;0
240a30949d8516a7daf4fcc9ae9409a3;Flamingo;Firmicutes;Bacilli;Bacillales;Planococcaceae;Lysinibacillus;NA;52;5015;0.001408708;0.140870787;0.146067416;0.105529754;356;3.98E-05;0;0;0;0;0;0;0;0;0;1
24106227c670bd1d8d74f3697c97ea22;Deer;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;dgA-11 gut group;D_6__uncultured bacterium;27;171;0.000125735;0.012573529;0.198529412;0.06135763;136;0.011572138;2974;33;0.258926254;1.322628799;24;9;3;6;0.727272727;0.272727273
244d788a307935a46e38db9fd0873bad;Stint;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;D_6__uncultured bacterium;17;120;0.000123711;0.012371134;0.175257732;0.018168133;97;0.000322548;382;2;0.000607878;0.044314193;2;0;0;0;1;0
24594012b7e30b6df4e8c2b35ae17eee;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Hydrogenoanaerobacterium;D_6__uncultured bacterium;49;249;0.000183088;0.018308824;0.360294118;0.091949323;136;0.010702048;222;27;0.227386452;1.288278267;21;6;1;5;0.777777778;0.222222222
2487d88c9966a6b0e2b87711d51811a8;Human;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;37;368;0.000161404;0.016140351;0.162280702;0.093750626;228;3.40E-05;1743;9;0.010547898;0.236100685;3;6;4;2;0.333333333;0.666666667
249977f2a3714a62cf55e7dbc89ab41b;Flamingo;Epsilonbacteraeota;Campylobacteria;Campylobacterales;Helicobacteraceae;Helicobacter;NA;154;20856;0.005858427;0.585842697;0.43258427;0.047014179;356;0.000168019;120;2;2.28E-05;0.017841612;2;0;0;0;1;0
249b06f6b40294f07144b31a2337cbdf;Stint;Proteobacteria;Gammaproteobacteria;Betaproteobacteriales;Burkholderiaceae;Sutterella;D_6__uncultured bacterium;31;682;0.000703093;0.070309278;0.319587629;0.063669904;97;0.000322364;6342;9;0.029486783;0.471471766;9;0;0;0;1;0
249ca3cf98cda159669fb0785243b763;Deer;Actinobacteria;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;NA;33;6906;0.005077941;0.507794118;0.242647059;0.104670094;136;0.012702419;6233;16;0.051442415;0.660337736;10;6;6;0;0.625;0.375
249e7fb2e60ff7f0bd4d863372a7174f;Deer;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Rikenellaceae RC9 gut group;D_6__uncultured bacterium;33;585;0.000430147;0.043014706;0.242647059;0.038976984;136;0.012063187;485;36;0.395691818;1.67718099;31;5;4;1;0.861111111;0.138888889
24a4eb88721b478b232f1163fd1f1983;Stint;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Cetobacterium;D_6__uncultured bacterium;11;1806;0.001861856;0.186185567;0.113402062;0.004126708;97;0.00031226;548;2;6.26E-07;0.218610394;2;0;0;0;1;0
24a7b03216c16d05759863764fc390e1;Meerkat;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelothrix;D_6__uncultured Erysipelotrichia bacterium;9;39;8.86E-05;0.008863636;0.204545455;0.151943895;44;0.017260278;42;14;0.070779322;1.085765238;9;5;4;1;0.642857143;0.357142857
24cb328c9fd7acc137e16d564d2da79b;Meerkat;Epsilonbacteraeota;Campylobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;D_6__Campylobacter jejuni;15;144;0.000327273;0.032727273;0.340909091;0.286145099;44;0.014756729;2;7;0.265298938;1.272918893;5;2;1;1;0.714285714;0.285714286
24d41c4841d1af41ec23e7873d4c15d3;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;[Eubacterium] coprostanoligenes group;NA;105;3262;0.002398529;0.239852941;0.772058824;0.011513194;136;0.011034201;0;27;0.159749176;1.251333987;15;12;8;4;0.555555556;0.444444444
24ecf5e733e429b22a897ee257f0ad6f;Deer;Proteobacteria;Alphaproteobacteria;Rhodospirillales;uncultured;NA;NA;25;70;5.15E-05;0.005147059;0.183823529;0.183705009;136;0.012589836;5926;28;0.330678887;1.297477475;21;7;0;7;0.75;0.25
24f87826a7596e6f3ebc8a5bb37aaf12;Meerkat;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;[Ruminococcus] gauvreauii group;NA;28;365;0.000829545;0.082954545;0.636363636;0.057198484;44;0.015681686;1351;9;0.033773157;0.633543257;6;3;3;0;0.666666667;0.333333333
2506ab4198d81e77c1de5cb37ca68c54;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;D_6__uncultured Ruminococcaceae bacterium;21;223;0.000163971;0.016397059;0.154411765;0.016744438;136;0.011736921;3799;26;0.229777414;1.232816849;23;3;2;1;0.884615385;0.115384615
251e81f8c867d2ed8b0bf998424b4480;Stint;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;GCA-900066225;NA;20;441;0.000454639;0.045463918;0.206185567;0.095797045;97;0.000317642;340;2;3.76E-06;0.043950286;1;1;1;0;0.5;0.5
253b94c02b3c14920e8bf09f06189c32;Deer;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;NA;15;103;7.57E-05;0.007573529;0.110294118;0.048743856;136;0.012252781;210;34;0.455331157;1.804204125;23;11;7;4;0.676470588;0.323529412
253fee586bb107acdb80a2573cf066b0;Meerkat;Bacteroidetes;Bacteroidia;Bacteroidales;Rs-E47 termite group;uncultured bacterium;D_6__uncultured bacterium;20;85;0.000193182;0.019318182;0.454545455;0.4232212;44;0.02084968;4978;14;0.114032193;1.008194696;8;6;1;5;0.571428571;0.428571429
254d92972d851bfe04e1d05a94960841;Deer;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcaceae UCG-010;D_6__uncultured bacterium;50;530;0.000389706;0.038970588;0.367647059;0.082203443;136;0.012371562;39034;37;0.353400495;1.483375719;26;11;7;4;0.702702703;0.297297297
255648cb68efe782b5f5602ffac3a78f;Meerkat;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Catenisphaera;D_6__uncultured bacterium;44;13617;0.030947727;3.094772727;1;0.052026417;44;0.015442457;0;6;0.073784203;0.65500536;5;1;1;0;0.833333333;0.166666667
